x_data_lb,t_data_lb,x_data_ub,t_data_ub,beta,nu,rho
0.0,0.0,6.283185307179586,0.0,40.0,0.0,0.0
0.0,0.010101010101010102,6.283185307179586,0.010101010101010102,40.0,0.0,0.0
0.0,0.020202020202020204,6.283185307179586,0.020202020202020204,40.0,0.0,0.0
0.0,0.030303030303030304,6.283185307179586,0.030303030303030304,40.0,0.0,0.0
0.0,0.04040404040404041,6.283185307179586,0.04040404040404041,40.0,0.0,0.0
0.0,0.05050505050505051,6.283185307179586,0.05050505050505051,40.0,0.0,0.0
0.0,0.06060606060606061,6.283185307179586,0.06060606060606061,40.0,0.0,0.0
0.0,0.07070707070707072,6.283185307179586,0.07070707070707072,40.0,0.0,0.0
0.0,0.08080808080808081,6.283185307179586,0.08080808080808081,40.0,0.0,0.0
0.0,0.09090909090909091,6.283185307179586,0.09090909090909091,40.0,0.0,0.0
0.0,0.10101010101010102,6.283185307179586,0.10101010101010102,40.0,0.0,0.0
0.0,0.11111111111111112,6.283185307179586,0.11111111111111112,40.0,0.0,0.0
0.0,0.12121212121212122,6.283185307179586,0.12121212121212122,40.0,0.0,0.0
0.0,0.13131313131313133,6.283185307179586,0.13131313131313133,40.0,0.0,0.0
0.0,0.14141414141414144,6.283185307179586,0.14141414141414144,40.0,0.0,0.0
0.0,0.15151515151515152,6.283185307179586,0.15151515151515152,40.0,0.0,0.0
0.0,0.16161616161616163,6.283185307179586,0.16161616161616163,40.0,0.0,0.0
0.0,0.17171717171717174,6.283185307179586,0.17171717171717174,40.0,0.0,0.0
0.0,0.18181818181818182,6.283185307179586,0.18181818181818182,40.0,0.0,0.0
0.0,0.19191919191919193,6.283185307179586,0.19191919191919193,40.0,0.0,0.0
0.0,0.20202020202020204,6.283185307179586,0.20202020202020204,40.0,0.0,0.0
0.0,0.21212121212121213,6.283185307179586,0.21212121212121213,40.0,0.0,0.0
0.0,0.22222222222222224,6.283185307179586,0.22222222222222224,40.0,0.0,0.0
0.0,0.23232323232323235,6.283185307179586,0.23232323232323235,40.0,0.0,0.0
0.0,0.24242424242424243,6.283185307179586,0.24242424242424243,40.0,0.0,0.0
0.0,0.25252525252525254,6.283185307179586,0.25252525252525254,40.0,0.0,0.0
0.0,0.26262626262626265,6.283185307179586,0.26262626262626265,40.0,0.0,0.0
0.0,0.27272727272727276,6.283185307179586,0.27272727272727276,40.0,0.0,0.0
0.0,0.2828282828282829,6.283185307179586,0.2828282828282829,40.0,0.0,0.0
0.0,0.29292929292929293,6.283185307179586,0.29292929292929293,40.0,0.0,0.0
0.0,0.30303030303030304,6.283185307179586,0.30303030303030304,40.0,0.0,0.0
0.0,0.31313131313131315,6.283185307179586,0.31313131313131315,40.0,0.0,0.0
0.0,0.32323232323232326,6.283185307179586,0.32323232323232326,40.0,0.0,0.0
0.0,0.33333333333333337,6.283185307179586,0.33333333333333337,40.0,0.0,0.0
0.0,0.3434343434343435,6.283185307179586,0.3434343434343435,40.0,0.0,0.0
0.0,0.3535353535353536,6.283185307179586,0.3535353535353536,40.0,0.0,0.0
0.0,0.36363636363636365,6.283185307179586,0.36363636363636365,40.0,0.0,0.0
0.0,0.37373737373737376,6.283185307179586,0.37373737373737376,40.0,0.0,0.0
0.0,0.38383838383838387,6.283185307179586,0.38383838383838387,40.0,0.0,0.0
0.0,0.393939393939394,6.283185307179586,0.393939393939394,40.0,0.0,0.0
0.0,0.4040404040404041,6.283185307179586,0.4040404040404041,40.0,0.0,0.0
0.0,0.4141414141414142,6.283185307179586,0.4141414141414142,40.0,0.0,0.0
0.0,0.42424242424242425,6.283185307179586,0.42424242424242425,40.0,0.0,0.0
0.0,0.43434343434343436,6.283185307179586,0.43434343434343436,40.0,0.0,0.0
0.0,0.4444444444444445,6.283185307179586,0.4444444444444445,40.0,0.0,0.0
0.0,0.4545454545454546,6.283185307179586,0.4545454545454546,40.0,0.0,0.0
0.0,0.4646464646464647,6.283185307179586,0.4646464646464647,40.0,0.0,0.0
0.0,0.4747474747474748,6.283185307179586,0.4747474747474748,40.0,0.0,0.0
0.0,0.48484848484848486,6.283185307179586,0.48484848484848486,40.0,0.0,0.0
0.0,0.494949494949495,6.283185307179586,0.494949494949495,40.0,0.0,0.0
0.0,0.5050505050505051,6.283185307179586,0.5050505050505051,40.0,0.0,0.0
